timestamp_x,turbine_id,wind_speed,wind_direction,power_output,power_output_min,power_output_max,power_output_average,power_output_std,start_timeframe,end_timeframe,freq,std_dev,std_dev_start,std_dev_end,anomaly
2022-03-01 01:00:00,5,12.1,165,4.0,1.7,4.5,3.079166666666667,0.7655513311200695,2022-03-01,2022-03-01 23:00:00,24h,2,1.5480640044265281,4.610269328906806,False
2022-03-01 01:00:00,13,11.4,270,1.9,1.8,4.3,3.033333333333333,0.7960045153174679,2022-03-01,2022-03-01 23:00:00,24h,2,1.4413243026983975,4.625342363968269,False
2022-03-01 01:00:00,14,10.4,140,2.3,1.6,4.5,2.983333333333333,0.8544851827482042,2022-03-01,2022-03-01 23:00:00,24h,2,1.2743629678369246,4.6923036988297415,False
2022-03-01 01:00:00,15,14.6,283,4.3,2.0,4.5,3.3708333333333336,0.8970866695886318,2022-03-01,2022-03-01 23:00:00,24h,2,1.57665999415607,5.165006672510597,False
2022-03-01 02:00:00,11,14.3,135,2.9,1.5,4.4,2.7375000000000003,0.8771557295674716,2022-03-01,2022-03-01 23:00:00,24h,2,0.9831885408650571,4.491811459134944,False
2022-03-01 02:00:00,13,13.7,67,3.1,1.8,4.3,3.033333333333333,0.7960045153174679,2022-03-01,2022-03-01 23:00:00,24h,2,1.4413243026983975,4.625342363968269,False
2022-03-01 02:00:00,12,9.1,358,3.2,1.6,4.5,3.158333333333333,1.0099146182880434,2022-03-01,2022-03-01 23:00:00,24h,2,1.1385040967572464,5.17816256990942,False
2022-03-01 02:00:00,6,14.4,123,2.3,1.5,4.5,2.908333333333333,0.9739728889480431,2022-03-01,2022-03-01 23:00:00,24h,2,0.960387555437247,4.856279111229419,False
2022-03-01 02:00:00,7,12.6,180,4.3,1.6,4.5,3.0875,0.9345133585943564,2022-03-01,2022-03-01 23:00:00,24h,2,1.2184732828112872,4.956526717188712,False
2022-03-01 02:00:00,8,14.6,279,3.4,1.6,4.4,3.016666666666667,0.8555022255792293,2022-03-01,2022-03-01 23:00:00,24h,2,1.3056622155082085,4.727671117825126,False
2022-03-01 02:00:00,9,9.7,187,3.7,1.5,4.3,2.720833333333333,0.8722679916604542,2022-03-01,2022-03-01 23:00:00,24h,2,0.9762973500124248,4.465369316654241,False
2022-03-01 02:00:00,10,13.2,280,2.5,1.5,4.5,3.125,0.9501716092141049,2022-03-01,2022-03-01 23:00:00,24h,2,1.2246567815717901,5.02534321842821,False
2022-03-01 02:00:00,5,9.4,10,2.7,1.7,4.5,3.079166666666667,0.7655513311200695,2022-03-01,2022-03-01 23:00:00,24h,2,1.5480640044265281,4.610269328906806,False
2022-03-01 02:00:00,4,13.2,21,4.1,1.5,4.4,3.0208333333333335,0.8454374564411157,2022-03-01,2022-03-01 23:00:00,24h,2,1.3299584204511021,4.711708246215565,False
2022-03-01 02:00:00,3,12.2,188,4.0,1.6,4.5,2.766666666666667,0.8854704800356095,2022-03-01,2022-03-01 23:00:00,24h,2,0.9957257065954481,4.537607626737886,False
2022-03-01 02:00:00,2,9.9,103,3.8,1.6,4.4,2.983333333333333,0.9805351984311009,2022-03-01,2022-03-01 23:00:00,24h,2,1.022262936471131,4.944403730195535,False
2022-03-01 02:00:00,1,13.8,73,2.9,1.6,4.4,2.975,0.9208927615422274,2022-03-01,2022-03-01 23:00:00,24h,2,1.1332144769155452,4.816785523084455,False
2022-03-01 02:00:00,14,9.2,89,2.7,1.6,4.5,2.983333333333333,0.8544851827482042,2022-03-01,2022-03-01 23:00:00,24h,2,1.2743629678369246,4.6923036988297415,False
2022-03-01 02:00:00,15,9.7,303,4.5,2.0,4.5,3.3708333333333336,0.8970866695886318,2022-03-01,2022-03-01 23:00:00,24h,2,1.57665999415607,5.165006672510597,False
2022-03-01 03:00:00,6,10.3,276,1.6,1.5,4.5,2.908333333333333,0.9739728889480431,2022-03-01,2022-03-01 23:00:00,24h,2,0.960387555437247,4.856279111229419,False
2022-03-01 03:00:00,7,13.4,112,2.2,1.6,4.5,3.0875,0.9345133585943564,2022-03-01,2022-03-01 23:00:00,24h,2,1.2184732828112872,4.956526717188712,False
2022-03-01 03:00:00,8,10.6,36,2.8,1.6,4.4,3.016666666666667,0.8555022255792293,2022-03-01,2022-03-01 23:00:00,24h,2,1.3056622155082085,4.727671117825126,False
2022-03-01 03:00:00,9,10.3,241,2.8,1.5,4.3,2.720833333333333,0.8722679916604542,2022-03-01,2022-03-01 23:00:00,24h,2,0.9762973500124248,4.465369316654241,False
2022-03-01 03:00:00,10,12.8,137,3.5,1.5,4.5,3.125,0.9501716092141049,2022-03-01,2022-03-01 23:00:00,24h,2,1.2246567815717901,5.02534321842821,False
2022-03-01 03:00:00,13,13.0,42,4.1,1.8,4.3,3.033333333333333,0.7960045153174679,2022-03-01,2022-03-01 23:00:00,24h,2,1.4413243026983975,4.625342363968269,False
2022-03-01 03:00:00,12,11.0,175,2.4,1.6,4.5,3.158333333333333,1.0099146182880434,2022-03-01,2022-03-01 23:00:00,24h,2,1.1385040967572464,5.17816256990942,False
2022-03-01 03:00:00,14,13.6,198,3.1,1.6,4.5,2.983333333333333,0.8544851827482042,2022-03-01,2022-03-01 23:00:00,24h,2,1.2743629678369246,4.6923036988297415,False
2022-03-01 03:00:00,15,9.3,162,3.8,2.0,4.5,3.3708333333333336,0.8970866695886318,2022-03-01,2022-03-01 23:00:00,24h,2,1.57665999415607,5.165006672510597,False
2022-03-01 03:00:00,11,9.6,171,2.6,1.5,4.4,2.7375000000000003,0.8771557295674716,2022-03-01,2022-03-01 23:00:00,24h,2,0.9831885408650571,4.491811459134944,False
2022-03-01 03:00:00,5,11.7,305,2.2,1.7,4.5,3.079166666666667,0.7655513311200695,2022-03-01,2022-03-01 23:00:00,24h,2,1.5480640044265281,4.610269328906806,False
2022-03-01 03:00:00,4,11.5,32,3.3,1.5,4.4,3.0208333333333335,0.8454374564411157,2022-03-01,2022-03-01 23:00:00,24h,2,1.3299584204511021,4.711708246215565,False
2022-03-01 03:00:00,3,14.3,232,2.2,1.6,4.5,2.766666666666667,0.8854704800356095,2022-03-01,2022-03-01 23:00:00,24h,2,0.9957257065954481,4.537607626737886,False
2022-03-01 03:00:00,2,12.4,274,3.4,1.6,4.4,2.983333333333333,0.9805351984311009,2022-03-01,2022-03-01 23:00:00,24h,2,1.022262936471131,4.944403730195535,False
2022-03-01 03:00:00,1,10.5,61,1.8,1.6,4.4,2.975,0.9208927615422274,2022-03-01,2022-03-01 23:00:00,24h,2,1.1332144769155452,4.816785523084455,False
2022-03-01 04:00:00,5,9.5,101,2.2,1.7,4.5,3.079166666666667,0.7655513311200695,2022-03-01,2022-03-01 23:00:00,24h,2,1.5480640044265281,4.610269328906806,False
2022-03-01 04:00:00,2,14.9,335,2.0,1.6,4.4,2.983333333333333,0.9805351984311009,2022-03-01,2022-03-01 23:00:00,24h,2,1.022262936471131,4.944403730195535,False
2022-03-01 04:00:00,1,9.1,209,2.3,1.6,4.4,2.975,0.9208927615422274,2022-03-01,2022-03-01 23:00:00,24h,2,1.1332144769155452,4.816785523084455,False
2022-03-01 04:00:00,6,13.1,265,4.3,1.5,4.5,2.908333333333333,0.9739728889480431,2022-03-01,2022-03-01 23:00:00,24h,2,0.960387555437247,4.856279111229419,False
2022-03-01 04:00:00,7,10.8,219,2.8,1.6,4.5,3.0875,0.9345133585943564,2022-03-01,2022-03-01 23:00:00,24h,2,1.2184732828112872,4.956526717188712,False
2022-03-01 04:00:00,8,14.1,17,2.9,1.6,4.4,3.016666666666667,0.8555022255792293,2022-03-01,2022-03-01 23:00:00,24h,2,1.3056622155082085,4.727671117825126,False
2022-03-01 04:00:00,9,11.9,169,1.8,1.5,4.3,2.720833333333333,0.8722679916604542,2022-03-01,2022-03-01 23:00:00,24h,2,0.9762973500124248,4.465369316654241,False
2022-03-01 04:00:00,10,13.4,330,3.9,1.5,4.5,3.125,0.9501716092141049,2022-03-01,2022-03-01 23:00:00,24h,2,1.2246567815717901,5.02534321842821,False
2022-03-01 04:00:00,15,9.6,213,4.0,2.0,4.5,3.3708333333333336,0.8970866695886318,2022-03-01,2022-03-01 23:00:00,24h,2,1.57665999415607,5.165006672510597,False
2022-03-01 04:00:00,14,12.3,118,1.9,1.6,4.5,2.983333333333333,0.8544851827482042,2022-03-01,2022-03-01 23:00:00,24h,2,1.2743629678369246,4.6923036988297415,False
2022-03-01 04:00:00,13,14.3,333,2.3,1.8,4.3,3.033333333333333,0.7960045153174679,2022-03-01,2022-03-01 23:00:00,24h,2,1.4413243026983975,4.625342363968269,False
2022-03-01 04:00:00,12,11.8,170,3.4,1.6,4.5,3.158333333333333,1.0099146182880434,2022-03-01,2022-03-01 23:00:00,24h,2,1.1385040967572464,5.17816256990942,False
2022-03-01 04:00:00,11,9.2,316,4.2,1.5,4.4,2.7375000000000003,0.8771557295674716,2022-03-01,2022-03-01 23:00:00,24h,2,0.9831885408650571,4.491811459134944,False
2022-03-01 04:00:00,4,14.2,277,3.0,1.5,4.4,3.0208333333333335,0.8454374564411157,2022-03-01,2022-03-01 23:00:00,24h,2,1.3299584204511021,4.711708246215565,False
2022-03-01 04:00:00,3,11.4,187,2.6,1.6,4.5,2.766666666666667,0.8854704800356095,2022-03-01,2022-03-01 23:00:00,24h,2,0.9957257065954481,4.537607626737886,False
2022-03-01 05:00:00,6,9.6,1,3.2,1.5,4.5,2.908333333333333,0.9739728889480431,2022-03-01,2022-03-01 23:00:00,24h,2,0.960387555437247,4.856279111229419,False
2022-03-01 05:00:00,7,11.5,140,2.0,1.6,4.5,3.0875,0.9345133585943564,2022-03-01,2022-03-01 23:00:00,24h,2,1.2184732828112872,4.956526717188712,False
2022-03-01 05:00:00,8,10.4,320,3.1,1.6,4.4,3.016666666666667,0.8555022255792293,2022-03-01,2022-03-01 23:00:00,24h,2,1.3056622155082085,4.727671117825126,False
2022-03-01 05:00:00,3,10.8,160,3.3,1.6,4.5,2.766666666666667,0.8854704800356095,2022-03-01,2022-03-01 23:00:00,24h,2,0.9957257065954481,4.537607626737886,False
2022-03-01 05:00:00,2,11.3,76,1.8,1.6,4.4,2.983333333333333,0.9805351984311009,2022-03-01,2022-03-01 23:00:00,24h,2,1.022262936471131,4.944403730195535,False
2022-03-01 05:00:00,4,10.0,43,2.2,1.5,4.4,3.0208333333333335,0.8454374564411157,2022-03-01,2022-03-01 23:00:00,24h,2,1.3299584204511021,4.711708246215565,False
2022-03-01 05:00:00,5,10.5,196,3.5,1.7,4.5,3.079166666666667,0.7655513311200695,2022-03-01,2022-03-01 23:00:00,24h,2,1.5480640044265281,4.610269328906806,False
2022-03-01 05:00:00,15,10.1,332,2.0,2.0,4.5,3.3708333333333336,0.8970866695886318,2022-03-01,2022-03-01 23:00:00,24h,2,1.57665999415607,5.165006672510597,False
2022-03-01 05:00:00,14,12.6,207,1.7,1.6,4.5,2.983333333333333,0.8544851827482042,2022-03-01,2022-03-01 23:00:00,24h,2,1.2743629678369246,4.6923036988297415,False
2022-03-01 05:00:00,13,10.6,186,2.4,1.8,4.3,3.033333333333333,0.7960045153174679,2022-03-01,2022-03-01 23:00:00,24h,2,1.4413243026983975,4.625342363968269,False
2022-03-01 05:00:00,12,12.9,15,1.6,1.6,4.5,3.158333333333333,1.0099146182880434,2022-03-01,2022-03-01 23:00:00,24h,2,1.1385040967572464,5.17816256990942,False
2022-03-01 05:00:00,11,14.1,176,3.2,1.5,4.4,2.7375000000000003,0.8771557295674716,2022-03-01,2022-03-01 23:00:00,24h,2,0.9831885408650571,4.491811459134944,False
2022-03-01 05:00:00,9,10.1,119,2.3,1.5,4.3,2.720833333333333,0.8722679916604542,2022-03-01,2022-03-01 23:00:00,24h,2,0.9762973500124248,4.465369316654241,False
2022-03-01 05:00:00,1,12.4,116,2.2,1.6,4.4,2.975,0.9208927615422274,2022-03-01,2022-03-01 23:00:00,24h,2,1.1332144769155452,4.816785523084455,False
2022-03-01 05:00:00,10,14.0,15,3.7,1.5,4.5,3.125,0.9501716092141049,2022-03-01,2022-03-01 23:00:00,24h,2,1.2246567815717901,5.02534321842821,False
2022-03-01 06:00:00,15,14.0,124,3.7,2.0,4.5,3.3708333333333336,0.8970866695886318,2022-03-01,2022-03-01 23:00:00,24h,2,1.57665999415607,5.165006672510597,False
2022-03-01 06:00:00,14,13.6,27,2.4,1.6,4.5,2.983333333333333,0.8544851827482042,2022-03-01,2022-03-01 23:00:00,24h,2,1.2743629678369246,4.6923036988297415,False
2022-03-01 06:00:00,13,9.4,270,3.2,1.8,4.3,3.033333333333333,0.7960045153174679,2022-03-01,2022-03-01 23:00:00,24h,2,1.4413243026983975,4.625342363968269,False
2022-03-01 06:00:00,12,12.0,36,3.2,1.6,4.5,3.158333333333333,1.0099146182880434,2022-03-01,2022-03-01 23:00:00,24h,2,1.1385040967572464,5.17816256990942,False
2022-03-01 06:00:00,11,14.5,251,3.5,1.5,4.4,2.7375000000000003,0.8771557295674716,2022-03-01,2022-03-01 23:00:00,24h,2,0.9831885408650571,4.491811459134944,False
2022-03-01 06:00:00,8,10.2,121,2.8,1.6,4.4,3.016666666666667,0.8555022255792293,2022-03-01,2022-03-01 23:00:00,24h,2,1.3056622155082085,4.727671117825126,False
2022-03-01 06:00:00,7,10.6,219,1.7,1.6,4.5,3.0875,0.9345133585943564,2022-03-01,2022-03-01 23:00:00,24h,2,1.2184732828112872,4.956526717188712,False
2022-03-01 06:00:00,6,10.6,247,2.9,1.5,4.5,2.908333333333333,0.9739728889480431,2022-03-01,2022-03-01 23:00:00,24h,2,0.960387555437247,4.856279111229419,False
2022-03-01 06:00:00,2,14.0,187,2.1,1.6,4.4,2.983333333333333,0.9805351984311009,2022-03-01,2022-03-01 23:00:00,24h,2,1.022262936471131,4.944403730195535,False
2022-03-01 06:00:00,3,11.8,249,2.3,1.6,4.5,2.766666666666667,0.8854704800356095,2022-03-01,2022-03-01 23:00:00,24h,2,0.9957257065954481,4.537607626737886,False
2022-03-01 06:00:00,4,10.0,244,3.8,1.5,4.4,3.0208333333333335,0.8454374564411157,2022-03-01,2022-03-01 23:00:00,24h,2,1.3299584204511021,4.711708246215565,False
2022-03-01 06:00:00,5,10.5,287,3.2,1.7,4.5,3.079166666666667,0.7655513311200695,2022-03-01,2022-03-01 23:00:00,24h,2,1.5480640044265281,4.610269328906806,False
2022-03-01 06:00:00,1,9.2,97,4.2,1.6,4.4,2.975,0.9208927615422274,2022-03-01,2022-03-01 23:00:00,24h,2,1.1332144769155452,4.816785523084455,False
2022-03-01 06:00:00,9,12.9,227,3.9,1.5,4.3,2.720833333333333,0.8722679916604542,2022-03-01,2022-03-01 23:00:00,24h,2,0.9762973500124248,4.465369316654241,False
2022-03-01 06:00:00,10,12.5,303,2.6,1.5,4.5,3.125,0.9501716092141049,2022-03-01,2022-03-01 23:00:00,24h,2,1.2246567815717901,5.02534321842821,False
2022-03-01 07:00:00,9,12.7,137,2.9,1.5,4.3,2.720833333333333,0.8722679916604542,2022-03-01,2022-03-01 23:00:00,24h,2,0.9762973500124248,4.465369316654241,False
2022-03-01 07:00:00,12,12.3,103,4.3,1.6,4.5,3.158333333333333,1.0099146182880434,2022-03-01,2022-03-01 23:00:00,24h,2,1.1385040967572464,5.17816256990942,False
2022-03-01 07:00:00,13,11.2,155,3.3,1.8,4.3,3.033333333333333,0.7960045153174679,2022-03-01,2022-03-01 23:00:00,24h,2,1.4413243026983975,4.625342363968269,False
2022-03-01 07:00:00,14,11.5,82,3.1,1.6,4.5,2.983333333333333,0.8544851827482042,2022-03-01,2022-03-01 23:00:00,24h,2,1.2743629678369246,4.6923036988297415,False
2022-03-01 07:00:00,15,9.1,278,2.2,2.0,4.5,3.3708333333333336,0.8970866695886318,2022-03-01,2022-03-01 23:00:00,24h,2,1.57665999415607,5.165006672510597,False
2022-03-01 07:00:00,6,10.6,340,2.5,1.5,4.5,2.908333333333333,0.9739728889480431,2022-03-01,2022-03-01 23:00:00,24h,2,0.960387555437247,4.856279111229419,False
2022-03-01 07:00:00,7,9.0,281,3.5,1.6,4.5,3.0875,0.9345133585943564,2022-03-01,2022-03-01 23:00:00,24h,2,1.2184732828112872,4.956526717188712,False
2022-03-01 07:00:00,8,12.2,8,1.7,1.6,4.4,3.016666666666667,0.8555022255792293,2022-03-01,2022-03-01 23:00:00,24h,2,1.3056622155082085,4.727671117825126,False
2022-03-01 07:00:00,1,10.1,87,4.0,1.6,4.4,2.975,0.9208927615422274,2022-03-01,2022-03-01 23:00:00,24h,2,1.1332144769155452,4.816785523084455,False
2022-03-01 07:00:00,3,12.5,171,3.8,1.6,4.5,2.766666666666667,0.8854704800356095,2022-03-01,2022-03-01 23:00:00,24h,2,0.9957257065954481,4.537607626737886,False
2022-03-01 07:00:00,11,10.4,64,2.5,1.5,4.4,2.7375000000000003,0.8771557295674716,2022-03-01,2022-03-01 23:00:00,24h,2,0.9831885408650571,4.491811459134944,False
2022-03-01 07:00:00,5,9.5,265,1.7,1.7,4.5,3.079166666666667,0.7655513311200695,2022-03-01,2022-03-01 23:00:00,24h,2,1.5480640044265281,4.610269328906806,False
2022-03-01 07:00:00,10,12.0,72,2.4,1.5,4.5,3.125,0.9501716092141049,2022-03-01,2022-03-01 23:00:00,24h,2,1.2246567815717901,5.02534321842821,False
2022-03-01 07:00:00,2,13.5,296,4.1,1.6,4.4,2.983333333333333,0.9805351984311009,2022-03-01,2022-03-01 23:00:00,24h,2,1.022262936471131,4.944403730195535,False
2022-03-01 07:00:00,4,13.4,242,3.2,1.5,4.4,3.0208333333333335,0.8454374564411157,2022-03-01,2022-03-01 23:00:00,24h,2,1.3299584204511021,4.711708246215565,False
2022-03-01 08:00:00,1,12.6,150,1.6,1.6,4.4,2.975,0.9208927615422274,2022-03-01,2022-03-01 23:00:00,24h,2,1.1332144769155452,4.816785523084455,False
2022-03-01 08:00:00,5,13.8,163,2.7,1.7,4.5,3.079166666666667,0.7655513311200695,2022-03-01,2022-03-01 23:00:00,24h,2,1.5480640044265281,4.610269328906806,False
2022-03-01 08:00:00,2,10.1,224,4.4,1.6,4.4,2.983333333333333,0.9805351984311009,2022-03-01,2022-03-01 23:00:00,24h,2,1.022262936471131,4.944403730195535,False
2022-03-01 08:00:00,3,14.4,132,1.6,1.6,4.5,2.766666666666667,0.8854704800356095,2022-03-01,2022-03-01 23:00:00,24h,2,0.9957257065954481,4.537607626737886,False
2022-03-01 08:00:00,4,14.1,15,2.3,1.5,4.4,3.0208333333333335,0.8454374564411157,2022-03-01,2022-03-01 23:00:00,24h,2,1.3299584204511021,4.711708246215565,False
2022-03-01 08:00:00,11,13.2,346,3.7,1.5,4.4,2.7375000000000003,0.8771557295674716,2022-03-01,2022-03-01 23:00:00,24h,2,0.9831885408650571,4.491811459134944,False
2022-03-01 08:00:00,13,14.4,134,2.3,1.8,4.3,3.033333333333333,0.7960045153174679,2022-03-01,2022-03-01 23:00:00,24h,2,1.4413243026983975,4.625342363968269,False
2022-03-01 08:00:00,14,11.9,283,3.6,1.6,4.5,2.983333333333333,0.8544851827482042,2022-03-01,2022-03-01 23:00:00,24h,2,1.2743629678369246,4.6923036988297415,False
2022-03-01 08:00:00,15,13.5,242,3.9,2.0,4.5,3.3708333333333336,0.8970866695886318,2022-03-01,2022-03-01 23:00:00,24h,2,1.57665999415607,5.165006672510597,False
2022-03-01 08:00:00,10,9.4,344,3.0,1.5,4.5,3.125,0.9501716092141049,2022-03-01,2022-03-01 23:00:00,24h,2,1.2246567815717901,5.02534321842821,False
2022-03-01 08:00:00,9,10.8,357,2.5,1.5,4.3,2.720833333333333,0.8722679916604542,2022-03-01,2022-03-01 23:00:00,24h,2,0.9762973500124248,4.465369316654241,False
2022-03-01 08:00:00,8,14.4,339,4.2,1.6,4.4,3.016666666666667,0.8555022255792293,2022-03-01,2022-03-01 23:00:00,24h,2,1.3056622155082085,4.727671117825126,False
2022-03-01 08:00:00,7,14.7,115,3.9,1.6,4.5,3.0875,0.9345133585943564,2022-03-01,2022-03-01 23:00:00,24h,2,1.2184732828112872,4.956526717188712,False
2022-03-01 08:00:00,6,13.1,335,4.5,1.5,4.5,2.908333333333333,0.9739728889480431,2022-03-01,2022-03-01 23:00:00,24h,2,0.960387555437247,4.856279111229419,False
2022-03-01 08:00:00,12,15.0,276,4.5,1.6,4.5,3.158333333333333,1.0099146182880434,2022-03-01,2022-03-01 23:00:00,24h,2,1.1385040967572464,5.17816256990942,False
2022-03-01 09:00:00,11,10.0,322,2.4,1.5,4.4,2.7375000000000003,0.8771557295674716,2022-03-01,2022-03-01 23:00:00,24h,2,0.9831885408650571,4.491811459134944,False
2022-03-01 09:00:00,12,10.0,343,2.0,1.6,4.5,3.158333333333333,1.0099146182880434,2022-03-01,2022-03-01 23:00:00,24h,2,1.1385040967572464,5.17816256990942,False
2022-03-01 09:00:00,13,13.3,359,3.8,1.8,4.3,3.033333333333333,0.7960045153174679,2022-03-01,2022-03-01 23:00:00,24h,2,1.4413243026983975,4.625342363968269,False
2022-03-01 09:00:00,14,12.1,216,4.3,1.6,4.5,2.983333333333333,0.8544851827482042,2022-03-01,2022-03-01 23:00:00,24h,2,1.2743629678369246,4.6923036988297415,False
2022-03-01 09:00:00,15,9.2,162,2.2,2.0,4.5,3.3708333333333336,0.8970866695886318,2022-03-01,2022-03-01 23:00:00,24h,2,1.57665999415607,5.165006672510597,False
2022-03-01 09:00:00,1,9.1,31,2.7,1.6,4.4,2.975,0.9208927615422274,2022-03-01,2022-03-01 23:00:00,24h,2,1.1332144769155452,4.816785523084455,False
2022-03-01 09:00:00,2,10.5,2,2.9,1.6,4.4,2.983333333333333,0.9805351984311009,2022-03-01,2022-03-01 23:00:00,24h,2,1.022262936471131,4.944403730195535,False
2022-03-01 09:00:00,5,14.9,83,4.0,1.7,4.5,3.079166666666667,0.7655513311200695,2022-03-01,2022-03-01 23:00:00,24h,2,1.5480640044265281,4.610269328906806,False
2022-03-01 09:00:00,4,12.3,138,1.7,1.5,4.4,3.0208333333333335,0.8454374564411157,2022-03-01,2022-03-01 23:00:00,24h,2,1.3299584204511021,4.711708246215565,False
2022-03-01 09:00:00,6,14.8,89,2.1,1.5,4.5,2.908333333333333,0.9739728889480431,2022-03-01,2022-03-01 23:00:00,24h,2,0.960387555437247,4.856279111229419,False
2022-03-01 09:00:00,7,10.7,203,1.6,1.6,4.5,3.0875,0.9345133585943564,2022-03-01,2022-03-01 23:00:00,24h,2,1.2184732828112872,4.956526717188712,False
2022-03-01 09:00:00,8,12.8,118,4.2,1.6,4.4,3.016666666666667,0.8555022255792293,2022-03-01,2022-03-01 23:00:00,24h,2,1.3056622155082085,4.727671117825126,False
